id_record,News_Title,Link,Source,Country_ID,Keyword
1368,Lower than minimum wages leave seafaring workers stranded,https://www.irishtimes.com/business/work/lower-than-minimum-wages-leave-seafaring-workers-stranded-1.4839345,The Irish Times,MY,low wages
1369,"Adjunct professors, the ‘backbone’ of higher education, push for better wages and benefits",https://www.usatoday.com/story/news/education/2022/03/21/adjunct-professors-struggle-low-wages-no-health-benefits/7114938001/,USA TODAY,MY,low wages
1370,"Unemployment figures will not address rampant insecure work, real wage cuts",https://www.actu.org.au/actu-media/media-releases/2022/unemployment-figures-will-not-address-rampant-insecure-work-real-wage-cuts,Australian Council of Trade Unions,MY,low wages
1371,U.S. Tries New Tactic to Protect Workers’ Pay: Antitrust Law,https://www.nytimes.com/2022/04/14/business/economy/wages-antitrust-law-us.html,The New York Times,MY,low wages
1372,Contracted airport workers to hold nationwide protests over low wages,https://thehill.com/policy/transportation/aviation/600392-airline-workers-to-hold-nationwide-protests-over-low-wages/,The Hill,MY,low wages
1373,"Nova Scotians protest low wages, rising living costs as legislature’s spring sitting begins",https://globalnews.ca/news/8706583/nova-scotians-legislature-protest-poverty/,Global News,MY,low wages
1374,Students campaign for increased minimum wages at Purdue,https://www.purdueexponent.org/campus/article_ce52a63e-d03a-5e5c-9317-bddaa8dab756.html,Purdue Exponent,MY,low wages
1375,"College, wages and an attitude gap | Columnists | kpcnews.com",https://www.kpcnews.com/columnists/article_1671bd75-c9a7-5936-bc8f-546a46847471.html,KPCnews.com,MY,low wages
1376,Should Barcelona extend Luuk de Jong’s loan?,https://barcauniversal.com/should-barcelona-extend-luuk-de-jongs-loan/,Barca Universal,MY,low wages
1377,Doc’s Prescription: Inflation remains the number one problem for US economy,https://www.heraldtribune.com/story/business/2022/04/19/disturbing-us-economic-reports-reveal-rising-concerns-over-inflation/7364800001/,Sarasota Herald-Tribune,MY,low wages
1378,Southern California grocery workers win major gains after strike...,https://www.liberationnews.org/southern-california-grocery-workers-win-major-gains-after-strike-vote-show-of-force/,Liberation,MY,low wages
1379,Alabama is tracking where students struggle with federal aid applications,https://statescoop.com/alabama-fafsa-oracle-tracking-students/,StateScoop,MY,low wages
1380,'It's not a dead-end job': New law could win workers wages they can live on,https://www.stuff.co.nz/pou-tiaki/128239737/its-not-a-deadend-job-new-law-could-win-workers-wages-they-can-live-on,Stuff,MY,low wages
1381,Make your wardrobe sustainable. Cut back on 75% of clothing purchases & try renting outfits,https://economictimes.indiatimes.com/magazines/panache/no-more-shopping-spree-please-its-time-to-cut-back-on-buying-new-clothes-by-75-to-meet-the-sustainability-goals/articleshow/90935396.cms,Economic Times,MY,low wages
1382,U.S. unemployment rate drops to 3.6% as labor market rapidly tightens,https://www.reuters.com/world/us/us-job-growth-solid-march-unemployment-rate-falls-36-2022-04-01/,Reuters,MY,low wages
1383,Minnesota's March unemployment rate tied the state's record low,https://www.bizjournals.com/twincities/news/2022/04/14/minnesota-march-2022-unemployment.html,Minneapolis / St. Paul Business Journal - The Business Journals,MY,low wages
1384,Cape Air CEO Worries Industry Tactics Could Lengthen Pilot Shortage,https://airlineweekly.com/2022/04/cape-air-ceo-worries-industry-tactics-could-lengthen-pilot-shortage/,Airline Weekly,MY,low wages
1385,McManus: Cost of China's COVID policy,https://www.columbian.com/news/2022/apr/19/mcmanus-cost-of-chinas-covid-policy/,The Columbian,MY,low wages
1386,The US Economy Is Booming. Why Are Economists Worrying About a Recession?,https://www.nytimes.com/2022/04/05/business/economy/recession-economy.html,The New York Times,MY,low wages
1387,H-1b Visa Holders Among Highest Paid In Us | Mint,https://www.livemint.com/news/india/h1b-visa-holders-among-highest-paid-in-us-11649779378806.html,Mint,MY,low wages
1388,C. Luzon daily wage hike pushed,https://manilastandard.net/news/314222457/c-luzon-daily-wage-hike-pushed.html,manilastandard.net,MY,low wages
1389,Oxfam: Almost one-third of US workers make less than $15 an hour,https://thehill.com/policy/finance/599218-oxfam-almost-one-third-of-us-workers-make-less-than-15-an-hour/,The Hill,MY,low wages
1390,A timber cargo ship could sail oceans without fossil fuels,https://interestingengineering.com/cargo-ship-without-fossil-fuels,Interesting Engineering,MY,low wages
1391,"Governor Ivey Announces Alabama March Unemployment Rate Ties Historic Low of 2.9%, Number of Unemployed Hits New Record Low",https://governor.alabama.gov/newsroom/2022/04/governor-ivey-announces-alabama-march-unemployment-rate-ties-historic-low-of-2-9-number-of-unemployed-hits-new-record-low/,Office of the Governor of Alabama - Governor Kay Ivey,MY,low wages
1392,Gallery: Indiana Grad Workers continue strike Monday – The Bloomingtonian,https://bloomingtonian.com/2022/04/18/gallery-indiana-grad-workers-continue-strike-monday/,The Bloomingtonian,MY,low wages
1393,"Rebuild IRS With Hiring, Training, More Pay, Appeal to Service",https://news.bloombergtax.com/daily-tax-report/rebuild-irs-with-hiring-training-more-pay-appeal-to-service,Bloomberg Tax,MY,low wages
1394,Amrit Kaal: Crushed Under Joblessness and Low Wages,https://www.newsclick.in/Amrit-Kaal-Crushed-Under-Joblessness-Low-Wages,NewsClick,MY,low wages
1395,Black washerwomen in the South went on strike and changed US labor,https://www.washingtonpost.com/history/2022/04/17/black-washerwomen-strike/,The Washington Post,MY,low wages
1396,On the edge: thousands of CUPE education workers share stories of living on poverty wages,https://cupe.ca/edge-thousands-cupe-education-workers-share-stories-living-poverty-wages,CUPE Alberta -,MY,low wages
1397,More and more tenants will be in negative budgets. What can their landlords do?,https://www.insidehousing.co.uk/comment/more-and-more-tenants-will-be-in-negative-budgets-what-can-their-landlords-do-75125,Inside Housing,MY,low wages
1398,ANDY WALKER: Low cost of living claim no longer holds water as justification for low wages in PEI,https://www.saltwire.com/atlantic-canada/opinion/andy-walker-low-cost-of-living-claim-no-longer-holds-water-as-justification-for-low-wages-in-pei-100708016/,Saltwire,MY,low wages
1399,Living wage could rise by 10.5% as inflation hits councils,https://www.lgcplus.com/politics/workforce/living-wage-could-rise-by-10-5-as-inflation-hits-councils-19-04-2022/,Local Government Chronicle,MY,low wages
1400,A Crash Is Becoming Certain,https://seekingalpha.com/article/4502101-a-crash-is-becoming-certain-the-next-leg-down,The Next Leg Down - Seeking Alpha,MY,low wages
1401,"Workers Struggles: Asia, Australia and New Zealand",https://www.wsws.org/en/articles/2022/04/15/labo-a15.html,World Socialist Web Site - WSWS,MY,low wages
1402,UK jobs market heats up as unemployment rate falls to pre-virus low,https://think.ing.com/snaps/uk-jobs-market-heats-up-as-unemployment-rate-falls-to-pre-virus-low/,ING Think,MY,low wages
1403,"Compared to whites, Black workers earn 75 cents on the dollar. Why is this still the case?",https://www.goerie.com/story/news/local/2022/04/15/education-and-racism-blamed-for-lower-incomes-for-blacks-in-erie/9426155002/,GoErie.com,MY,low wages
1404,"French flights disrupted by Volotea strike, more delays this weekend",https://www.connexionfrance.com/article/French-news/French-flights-disrupted-by-Volotea-strike-more-delays-this-weekend,The Connexion,MY,low wages
1405,Federal election 2022: Aged care shapes as election battleground,https://thewest.com.au/politics/federal-election/federal-election-2022-aged-care-shapes-as-election-battleground-c-6451695,The West Australian,MY,low wages
1406,Rising Interest Rates and Record Inflation Creating Perfect Storm of Unaffordability,https://www.globenewswire.com/news-release/2022/04/13/2422086/0/en/Rising-Interest-Rates-and-Record-Inflation-Creating-Perfect-Storm-of-Unaffordability.html,GlobeNewswire,MY,low wages
1407,Nurses at top California hospitals prepare to strike,https://www.politico.com/newsletters/weekly-shift/2022/04/18/nurses-at-top-california-hospitals-prepare-to-strike-00025754,POLITICO,MY,low wages
1408,New Mexico families are getting a needed tax break,https://www.santafenewmexican.com/opinion/my_view/new-mexico-families-are-getting-a-needed-tax-break/article_7709584e-bf4e-11ec-8053-4f34ecc837ce.html,Santa Fe New Mexican,MY,low wages
1409,Tax Day 2022: We Need to Tax the Rich — Now,https://www.teenvogue.com/story/tax-day-2022-oped,Teen Vogue,MY,low wages
1410,"Arizona unemployment hit 'historic' low of 3.3%, data shows",https://azbigmedia.com/business/arizona-unemployment-hit-historic-low-of-3-3-data-shows/,AZ Big Media,MY,low wages
1411,Morrison announces pay cut for tradies | The National Tribune,https://www.nationaltribune.com.au/morrison-announces-pay-cut-for-tradies/,The National Tribune,MY,low wages
1412,Poorer students will bear the brunt of costly loans,https://www.theguardian.com/education/2022/apr/17/poorer-students-will-bear-the-brunt-of-costly-loans,The Guardian,MY,low wages
1413,"Initiative aimed at Southcenter could raise minimum wage in Tukwila to match SeaTac, Seattle",https://www.seattletimes.com/seattle-news/politics/initiative-aimed-at-southcenter-could-raise-minimum-wage-in-tukwila-to-match-seatac-seattle/,The Seattle Times,MY,low wages
1414,"Low wages may push more people to gig economy, govt revising minimum wage",https://www.thestar.com.my/news/nation/2022/02/19/low-wages-may-push-more-people-to-gig-economy-govt-revising-minimum-wage,The Star Online,MY,low wages
1415,Tackling housing affordability and low wages must be top priority in State Budget,https://www.miragenews.com/tackling-housing-affordability-and-low-wages-758041/,Mirage News,MY,low wages
1416,"The pandemic hurt low-wage workers the most—and so far, the recovery has helped them the least",https://www.brookings.edu/research/the-pandemic-hurt-low-wage-workers-the-most-and-so-far-the-recovery-has-helped-them-the-least/,Brookings Institution,MY,low wages
1417,Pune: Casual worker held on charge of murder,https://timesofindia.indiatimes.com/city/pune/casual-worker-held-on-charge-of-murder/articleshow/90886965.cms,Times of India,MY,casual worker
1418,Casual workers $350 worse off every week: new report,https://www.actu.org.au/actu-media/media-releases/2022/casual-workers-350-worse-off-every-week-new-report,Australian Council of Trade Unions,MY,casual worker
1419,Australia: Recent High Court decisions provide Clarity on Determining 'Employee' vs 'Independent Contractor' Status,https://www.lexology.com/library/detail.aspx?g=df025ec4-682f-45bb-ba6c-9786fd484443,Lexology,MY,casual worker
1420,All About The Government Healthcare Schemes That Aim For Health For All,https://swachhindia.ndtv.com/all-about-the-government-healthcare-schemes-that-aim-for-health-for-all-67983/,Swachh India NDTV,MY,casual worker
1421,Australia – Labour Party leader's claims of 'massive rise in insecure work' refuted by official data,https://www2.staffingindustry.com/Editorial/Daily-News/Australia-Labour-Party-leader-s-claims-of-massive-rise-in-insecure-work-refuted-by-official-data-61295,Staffing Industry Analysts,MY,casual worker
1422,Women and Work in India: Trends and Analysis,https://www.india-briefing.com/news/women-and-work-in-india-trends-and-analysis-24758.html/,India Briefing,MY,casual worker
1423,The rising cost of paying our staff,https://www.irishnews.com/business/2022/04/18/news/the-rising-cost-of-paying-our-staff-2643381/,The Irish News,MY,casual worker
1424,"Cowboy Chicken, Fazoli's, CKE Restaurant leaders offer insight on reducing labor shortage pains",https://www.fastcasual.com/articles/cowboy-chicken-fazolis-cke-restaurant-leaders-offer-insight-on-reducing-labor-shortage-pains/,Fast Casual,MY,casual worker
1425,Becoming a hybrid worker? Here are some suggestions on how to do it,https://www.bostonherald.com/2022/04/17/becoming-a-hybrid-worker-here-are-some-suggestions-on-how-to-do-it/,Boston Herald,MY,casual worker
1426,The Big Read in short: F&B operators' manpower conundrum — too few workers or too many eateries?,https://www.todayonline.com/big-read/big-read-short-fb-operators-manpower-conundrum-too-few-workers-or-too-many-eateries-1874381,TODAY,MY,casual worker
1427,"La Mesa Taps Outreach Workers, Not Cops, to Reach Homeless Population",https://voiceofsandiego.org/2022/04/19/la-mesa-taps-outreach-workers-not-cops-to-reach-homeless-population/,Voice of San Diego,MY,casual worker
1428,Young Australians Want a Pay Rise. This Election Is Their Chance To Get It.,https://www.vice.com/en/article/jgm9zb/young-australians-want-a-pay-rise-this-election-is-their-chance-to-get-it,VICE,MY,casual worker
1429,Australia federal election 2022: Anthony Albanese worked at Pancakes on the Rocks in Sydney,https://www.dailymail.co.uk/news/article-10709905/Australia-federal-election-2022-Anthony-Albanese-worked-Pancakes-Rocks-Sydney.html,Daily Mail,MY,casual worker
1430,Worker status: EAT holds groundsman is a self-employed contractor based on relationship between the parties,https://www.lexology.com/library/detail.aspx?g=b023c4a0-6b72-4e8e-9cfb-9e88cfa8a32b,Lexology,MY,casual worker
1431,Pacific workers provide farmers with a lifeline,https://www.weeklytimesnow.com.au/news/politics/ag-visa-more-details-emerge/news-story/fb1d538c88abb8441287003ba556e8e5,The Weekly Times,MY,casual worker
1432,Personal Loans For Part-Time & Casual Employees,https://www.savings.com.au/personal-loans/casual-part-time-employees-personal-loans,Savings.com.au,MY,casual worker
1433,"Officials, unions and employers urge changes to who is a 'contractor'",https://www.newsroom.co.nz/pro/experts-urge-changes-to-who-is-a-contractor,Newsroom,MY,casual worker
1434,The Last Worker cast adds Zelda Williams and Tommie Earl Jenkins 'End-Stage Capitalism' trailer,https://www.gematsu.com/2022/04/the-last-worker-cast-adds-zelda-williams-and-tommie-earl-jenkins-end-stage-capitalism-trailer,Gematsu,MY,casual worker
1435,From national heroes to zero: Covid testing workers 'left with nothing' after being let go by Sodexo,https://www.chroniclelive.co.uk/news/north-east-news/covid-sodexo-newcastle-testing-staff-23601200,Chronicle Live,MY,casual worker
1436,Pune: Mula hyacinth saves boy after pal pushes him off rail bridge,https://timesofindia.indiatimes.com/city/pune/mula-hyacinth-saves-boy-after-pal-pushes-him-off-rail-bridge/articleshow/90900600.cms,Times of India,MY,casual worker
1437,State BMS submits memorandum to CM,https://arunachaltimes.in/index.php/2022/04/17/state-bms-submits-memorandum-to-cm/,The Arunachal Times,MY,casual worker
1438,Questions raised over government scheme that left foreign workers with just $100 take-home pay,https://www.abc.net.au/news/2022-03-26/questions-raised-over-deductions-made-to-foreign-workers-pay/100938814,ABC News,MY,casual worker
1439,20-40-60 etiquette: What to wear to a co-worker's after work cocktail party,https://www.oklahoman.com/story/lifestyle/2022/04/18/20-40-60-etiquette-what-wear-after-work-cocktail-party/7308600001/,Oklahoman.com,MY,casual worker
1440,The Activist Legacy of the IBM Black Workers Alliance,https://www.wired.com/story/tech-organizing-labor-ibm-history/,WIRED,MY,casual worker
